Format Version,1.23,Take Name,Take 2024-09-30 02.17.04 PM_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-09-30 02.27.27.419 PM,Total Frames in Take,23631,Total Exported Frames,23631,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B,MSL_turtle_B
,ID,"C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97","C4C2809BF97211EE855F4FEF7B9C2A97"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
254,0.705556,0.024522,0.810514,-0.004902,-0.585185,0.013870,0.004788,-0.054133,0.000565
255,0.708333,0.024955,0.810470,-0.003353,-0.585239,0.011914,0.004583,-0.055697,0.000826
256,0.711111,0.024026,0.810656,-0.006462,-0.584994,0.015911,0.004989,-0.052586,0.001325
257,0.713889,,,,,,,,
258,0.716667,0.023226,0.810813,-0.009137,-0.584773,0.019348,0.005339,-0.049911,0.001289
259,0.719444,0.022604,0.810955,-0.011390,-0.584560,0.022177,0.005632,-0.047607,0.001317
260,0.722222,0.023337,0.810876,-0.008944,-0.584684,0.019028,0.005312,-0.050038,0.000835
261,0.725000,0.022669,0.811024,-0.011189,-0.584467,0.021904,0.005601,-0.047781,0.001299
262,0.727778,0.023380,0.810916,-0.008715,-0.584630,0.018758,0.005281,-0.050278,0.000835
263,0.730556,,,,,,,,
264,0.733333,0.022718,0.811040,-0.010979,-0.584447,0.021653,0.005575,-0.048000,0.001311
265,0.736111,0.023453,0.810935,-0.008533,-0.584604,0.018503,0.005257,-0.050433,0.000801
266,0.738889,0.022753,0.811036,-0.010866,-0.584452,0.021507,0.005561,-0.048111,0.001307
267,0.741667,0.023461,0.810923,-0.008414,-0.584622,0.018386,0.005245,-0.050579,0.000821
268,0.744444,0.022755,0.811047,-0.010765,-0.584439,0.021415,0.005549,-0.048231,0.001329
269,0.747222,0.023481,0.810932,-0.008320,-0.584610,0.018278,0.005233,-0.050673,0.000836
270,0.750000,0.024073,0.810648,-0.006132,-0.585007,0.015561,0.004952,-0.052958,0.000612
271,0.752778,0.024609,0.810566,-0.004297,-0.585115,0.013218,0.004716,-0.054794,0.000846
272,0.755556,,,,,,,,
273,0.758333,0.025081,0.810498,-0.002698,-0.585198,0.011166,0.004509,-0.056385,0.000819
274,0.761111,0.025460,0.810448,-0.001337,-0.585256,0.009453,0.004334,-0.057765,0.000835
275,0.763889,0.025803,0.810400,-0.000207,-0.585309,0.007990,0.004180,-0.058881,0.000831
276,0.766667,0.026123,0.810363,0.000779,-0.585345,0.006689,0.004051,-0.059837,0.000795
277,0.769444,0.026408,0.810322,0.001611,-0.585388,0.005574,0.003941,-0.060631,0.000836
278,0.772222,0.026624,0.810293,0.002342,-0.585416,0.004635,0.003844,-0.061360,0.000826
279,0.775000,,,,,,,,
280,0.777778,0.026814,0.810273,0.002969,-0.585432,0.003825,0.003767,-0.061980,0.000831
281,0.780556,0.026935,0.810252,0.003481,-0.585452,0.003204,0.003698,-0.062518,0.000843
282,0.783333,0.027059,0.810228,0.003916,-0.585478,0.002650,0.003643,-0.062956,0.000833
283,0.786111,0.027180,0.810026,0.004326,-0.585747,0.002141,0.003588,-0.063408,0.000581
284,0.788889,0.027292,0.810034,0.004576,-0.585730,0.001769,0.003556,-0.063616,0.000850
285,0.791667,0.027356,0.810036,0.004815,-0.585722,0.001471,0.003525,-0.063856,0.000840
286,0.794444,0.027435,0.810050,0.005002,-0.585697,0.001200,0.003501,-0.064013,0.000838
287,0.797222,0.026188,0.810337,0.000781,-0.585378,0.006604,0.004045,-0.059779,0.001315
288,0.800000,0.026402,0.810325,0.001493,-0.585384,0.005684,0.003955,-0.060484,0.000830
289,0.802778,0.025296,0.810571,-0.002314,-0.585089,0.010531,0.004447,-0.056648,0.001309
290,0.805556,0.024329,0.810765,-0.005596,-0.584840,0.014729,0.004870,-0.053356,0.001340
291,0.808333,0.024797,0.810684,-0.004029,-0.584945,0.012717,0.004667,-0.054917,0.000820
292,0.811111,,,,,,,,
293,0.813889,0.025196,0.810437,-0.002593,-0.585277,0.010927,0.004481,-0.056422,0.000583
294,0.816667,0.025540,0.810392,-0.001419,-0.585329,0.009422,0.004331,-0.057593,0.000874
295,0.819444,0.025854,0.810183,-0.000318,-0.585606,0.008040,0.004192,-0.058745,0.000569
296,0.822222,0.024824,0.810418,-0.003822,-0.585313,0.012519,0.004643,-0.055226,0.001302
297,0.825000,0.025192,0.810383,-0.002497,-0.585353,0.010846,0.004472,-0.056570,0.000888
298,0.827778,0.024198,0.810593,-0.005864,-0.585081,0.015159,0.004914,-0.053194,0.001281
299,0.830556,0.024683,0.810545,-0.004259,-0.585141,0.013086,0.004705,-0.054780,0.000830
300,0.833333,0.025098,0.810492,-0.002876,-0.585204,0.011304,0.004522,-0.056152,0.000832
301,0.836111,0.024123,0.810683,-0.006110,-0.584956,0.015472,0.004942,-0.052923,0.001309
302,0.838889,,,,,,,,
303,0.841667,0.023293,0.810853,-0.008874,-0.584719,0.019028,0.005300,-0.050161,0.001335
304,0.844444,0.023883,0.810770,-0.006826,-0.584838,0.016423,0.005034,-0.052223,0.000844
305,0.847222,0.024386,0.810692,-0.005022,-0.584943,0.014146,0.004802,-0.054051,0.000857
306,0.850000,0.024842,0.810631,-0.003471,-0.585020,0.012160,0.004603,-0.055601,0.000854
307,0.852778,0.025248,0.810570,-0.002158,-0.585093,0.010456,0.004432,-0.056895,0.000838
308,0.855556,0.025587,0.810523,-0.001033,-0.585146,0.009005,0.004286,-0.058012,0.000865
309,0.858333,0.024627,0.810716,-0.004458,-0.584904,0.013328,0.004731,-0.054533,0.001332
310,0.861111,0.023716,0.810854,-0.007470,-0.584720,0.017217,0.005124,-0.051541,0.001337
311,0.863889,0.023016,0.810974,-0.009977,-0.584544,0.020379,0.005449,-0.048995,0.001330
312,0.866667,0.023690,0.810868,-0.007732,-0.584698,0.017488,0.005162,-0.051229,0.000833
313,0.869444,,,,,,,,
314,0.872222,0.024271,0.810786,-0.005782,-0.584811,0.014982,0.004909,-0.053171,0.000826
315,0.875000,0.024788,0.810705,-0.004113,-0.584916,0.012814,0.004694,-0.054817,0.000839
316,0.877778,0.023915,0.810861,-0.007100,-0.584707,0.016632,0.005080,-0.051815,0.001311
317,0.880556,0.024455,0.810764,-0.005243,-0.584838,0.014261,0.004838,-0.053682,0.000834
318,0.883333,0.024960,0.810498,-0.003555,-0.585199,0.012108,0.004619,-0.055411,0.000590
319,0.886111,,,,,,,,
320,0.888889,0.025373,0.810441,-0.002171,-0.585266,0.010327,0.004437,-0.056782,0.000828
321,0.891667,0.025719,0.810397,-0.000995,-0.585316,0.008821,0.004282,-0.057954,0.000834
322,0.894444,0.025992,0.810357,-0.000012,-0.585359,0.007580,0.004146,-0.058949,0.000836
323,0.897222,0.026231,0.810323,0.000879,-0.585395,0.006466,0.004031,-0.059859,0.000842
324,0.900000,,,,,,,,
325,0.902778,0.025156,0.810550,-0.002757,-0.585123,0.011122,0.004505,-0.056218,0.001311
326,0.905556,0.024203,0.810732,-0.006009,-0.584887,0.015276,0.004930,-0.052953,0.001305
327,0.908333,0.023363,0.810902,-0.008691,-0.584650,0.018765,0.005274,-0.050307,0.001286
328,0.911111,0.024019,0.810626,-0.006531,-0.585035,0.015994,0.004995,-0.052493,0.000569
329,0.913889,0.024495,0.810557,-0.004777,-0.585127,0.013799,0.004762,-0.054280,0.000857
330,0.916667,,,,,,,,
331,0.919444,0.024943,0.810507,-0.003254,-0.585188,0.011847,0.004561,-0.055802,0.000833
332,0.922222,0.024051,0.810690,-0.006311,-0.584947,0.015749,0.004956,-0.052729,0.001324
333,0.925000,0.024575,0.810445,-0.004520,-0.585281,0.013476,0.004720,-0.054566,0.000566
334,0.927778,0.025070,0.810219,-0.002911,-0.585584,0.011402,0.004513,-0.056190,0.000587
335,0.930556,0.025415,0.810205,-0.001644,-0.585593,0.009808,0.004350,-0.057472,0.000879
336,0.933333,0.025742,0.810194,-0.000548,-0.585596,0.008397,0.004207,-0.058556,0.000850
337,0.936111,0.026017,0.810192,0.000387,-0.585587,0.007197,0.004084,-0.059477,0.000848
338,0.938889,,,,,,,,
339,0.941667,0.026239,0.810195,0.001185,-0.585571,0.006186,0.003979,-0.060277,0.000860
340,0.944444,0.025182,0.810457,-0.002442,-0.585252,0.010811,0.004447,-0.056621,0.001319
341,0.947222,0.024280,0.810664,-0.005607,-0.584982,0.014821,0.004856,-0.053412,0.001305
342,0.950000,0.024750,0.810601,-0.003983,-0.585063,0.012751,0.004646,-0.055040,0.000847
343,0.952778,0.025176,0.810548,-0.002585,-0.585125,0.010939,0.004463,-0.056420,0.000822
344,0.955556,0.025478,0.810502,-0.001373,-0.585180,0.009456,0.004307,-0.057681,0.000847
345,0.958333,0.025768,0.810447,-0.000343,-0.585245,0.008154,0.004175,-0.058720,0.000842
346,0.961111,,,,,,,,
347,0.963889,,,,,,,,
348,0.966667,0.026304,0.810362,0.001321,-0.585338,0.005965,0.003965,-0.060339,0.000837
349,0.969444,0.026504,0.810338,0.001980,-0.585360,0.005115,0.003884,-0.060993,0.000832
350,0.972222,0.025389,0.810579,-0.001686,-0.585076,0.009844,0.004349,-0.057350,0.001304
351,0.975000,0.025708,0.810528,-0.000642,-0.585135,0.008495,0.004216,-0.058384,0.000846
352,0.977778,0.024691,0.810727,-0.004148,-0.584888,0.012962,0.004674,-0.054857,0.001322
353,0.980556,0.025101,0.810662,-0.002756,-0.584970,0.011179,0.004497,-0.056254,0.000845
354,0.983333,,,,,,,,
355,0.986111,0.025476,0.810605,-0.001562,-0.585037,0.009620,0.004341,-0.057425,0.000839
356,0.988889,0.025828,0.810548,-0.000493,-0.585102,0.008205,0.004206,-0.058463,0.000826
357,0.991667,0.026051,0.810484,0.000373,-0.585181,0.007138,0.004089,-0.059362,0.000840
358,0.994444,0.026277,0.810435,0.001134,-0.585239,0.006164,0.003991,-0.060121,0.000825
359,0.997222,0.026468,0.810387,0.001792,-0.585294,0.005325,0.003909,-0.060785,0.000863
360,1.000000,0.026594,0.810353,0.002335,-0.585333,0.004673,0.003837,-0.061362,0.000855
361,1.002778,0.026747,0.810325,0.002834,-0.585363,0.004023,0.003778,-0.061855,0.000841
362,1.005556,0.026846,0.810300,0.003216,-0.585391,0.003553,0.003727,-0.062247,0.000857
363,1.008333,,,,,,,,
364,1.011111,0.026962,0.810277,0.003558,-0.585415,0.003093,0.003682,-0.062575,0.000837
365,1.013889,,,,,,,,
366,1.016667,0.027067,0.810265,0.003852,-0.585426,0.002693,0.003647,-0.062855,0.000841
367,1.019444,0.025886,0.810512,-0.000245,-0.585150,0.007906,0.004176,-0.058727,0.001306
368,1.022222,0.024800,0.810713,-0.003913,-0.584905,0.012612,0.004655,-0.055058,0.001315
369,1.025000,0.025151,0.810640,-0.002642,-0.584999,0.011013,0.004488,-0.056354,0.000840
370,1.027778,0.025486,0.810576,-0.001507,-0.585076,0.009557,0.004341,-0.057491,0.000824
371,1.030556,0.024446,0.810760,-0.004996,-0.584846,0.014041,0.004797,-0.054011,0.001309
372,1.033333,0.023530,0.810907,-0.008029,-0.584647,0.017953,0.005196,-0.050996,0.001301
373,1.036111,0.024066,0.810817,-0.006148,-0.584773,0.015566,0.004951,-0.052896,0.000833
374,1.038889,0.024554,0.810723,-0.004518,-0.584898,0.013469,0.004740,-0.054521,0.000840
375,1.041667,0.023693,0.810910,-0.007471,-0.584643,0.017230,0.005119,-0.051551,0.001299
376,1.044444,0.024231,0.810817,-0.005633,-0.584770,0.014884,0.004882,-0.053396,0.000809
377,1.047222,0.024678,0.810725,-0.004058,-0.584893,0.012889,0.004676,-0.054985,0.000857
378,1.050000,0.023733,0.810865,-0.007220,-0.584707,0.016958,0.005091,-0.051834,0.001332
379,1.052778,0.024282,0.810778,-0.005428,-0.584825,0.014637,0.004853,-0.053607,0.000841
380,1.055556,,,,,,,,
381,1.058333,0.023467,0.810934,-0.008342,-0.584608,0.018311,0.005238,-0.050647,0.001328
382,1.061111,0.024055,0.810834,-0.006367,-0.584748,0.015773,0.004981,-0.052622,0.000817
383,1.063889,0.024586,0.810746,-0.004646,-0.584864,0.013540,0.004756,-0.054324,0.000806
384,1.066667,0.023734,0.810916,-0.007554,-0.584633,0.017252,0.005131,-0.051402,0.001285
385,1.069444,0.023015,0.811046,-0.010075,-0.584443,0.020446,0.005456,-0.048852,0.001325
386,1.072222,,,,,,,,
387,1.075000,0.022395,0.811147,-0.012202,-0.584286,0.023158,0.005733,-0.046718,0.001325
388,1.077778,0.023083,0.811029,-0.009645,-0.584471,0.019973,0.005402,-0.049342,0.000836
389,1.080556,0.023744,0.810734,-0.007362,-0.584887,0.017080,0.005106,-0.051687,0.000584
390,1.083333,0.024285,0.810663,-0.005427,-0.584985,0.014640,0.004857,-0.053647,0.000835
391,1.086111,0.024779,0.810590,-0.003751,-0.585077,0.012492,0.004642,-0.055322,0.000817
392,1.088889,0.025198,0.810534,-0.002335,-0.585145,0.010672,0.004458,-0.056737,0.000834
393,1.091667,0.024250,0.810724,-0.005525,-0.584900,0.014767,0.004873,-0.053542,0.001302
394,1.094444,0.023430,0.810862,-0.008333,-0.584710,0.018356,0.005239,-0.050719,0.001325
395,1.097222,,,,,,,,
396,1.100000,,,,,,,,
397,1.102778,,,,,,,,
398,1.105556,0.024537,0.810497,-0.004456,-0.585211,0.013451,0.004731,-0.054673,0.000595
399,1.108333,0.025030,0.810271,-0.002811,-0.585514,0.011348,0.004520,-0.056350,0.000573
400,1.111111,0.025424,0.810250,-0.001500,-0.585531,0.009656,0.004351,-0.057643,0.000831
401,1.113889,0.025753,0.810048,-0.000317,-0.585797,0.008177,0.004194,-0.058880,0.000573
402,1.116667,0.024745,0.810309,-0.003779,-0.585468,0.012588,0.004644,-0.055384,0.001302
403,1.119444,0.025150,0.810296,-0.002339,-0.585477,0.010767,0.004460,-0.056829,0.000836
404,1.122222,,,,,,,,
405,1.125000,0.024225,0.810520,-0.005481,-0.585185,0.014779,0.004862,-0.053671,0.001311
406,1.127778,0.024695,0.810468,-0.003832,-0.585250,0.012686,0.004646,-0.055328,0.000852
407,1.130556,0.025146,0.810247,-0.002341,-0.585544,0.010774,0.004452,-0.056845,0.000582
408,1.133333,0.025508,0.810235,-0.001153,-0.585549,0.009236,0.004292,-0.058007,0.000833
409,1.136111,0.025843,0.810233,-0.000080,-0.585538,0.007834,0.004154,-0.059050,0.000819
410,1.138889,0.026099,0.810225,0.000821,-0.585538,0.006687,0.004036,-0.059952,0.000857
411,1.141667,0.026370,0.810040,0.001687,-0.585779,0.005570,0.003923,-0.060839,0.000567
412,1.144444,0.025309,0.810317,-0.002041,-0.585442,0.010289,0.004406,-0.057055,0.001308
413,1.147222,,,,,,,,
414,1.150000,0.024388,0.810559,-0.005258,-0.585125,0.014363,0.004821,-0.053791,0.001289
415,1.152778,0.024881,0.810337,-0.003590,-0.585425,0.012238,0.004603,-0.055494,0.000573
416,1.155556,0.025260,0.810305,-0.002259,-0.585459,0.010547,0.004429,-0.056826,0.000847
417,1.158333,0.025637,0.810108,-0.000994,-0.585718,0.008936,0.004267,-0.058122,0.000610
418,1.161111,0.024679,0.810375,-0.004357,-0.585376,0.013192,0.004702,-0.054707,0.001294
419,1.163889,,,,,,,,
420,1.166667,0.023767,0.810579,-0.007438,-0.585099,0.017139,0.005111,-0.051612,0.001299
421,1.169444,0.023060,0.810767,-0.009961,-0.584830,0.020316,0.005434,-0.049032,0.001288
422,1.172222,0.023727,0.810701,-0.007742,-0.584928,0.017460,0.005143,-0.051231,0.000799
423,1.175000,0.024280,0.810630,-0.005781,-0.585026,0.014977,0.004892,-0.053205,0.000819
424,1.177778,0.024784,0.810563,-0.004084,-0.585113,0.012797,0.004676,-0.054895,0.000855
425,1.180556,0.025199,0.810508,-0.002630,-0.585179,0.010949,0.004487,-0.056356,0.000809
426,1.183333,0.025569,0.810459,-0.001360,-0.585235,0.009327,0.004324,-0.057625,0.000862
427,1.186111,0.024649,0.810670,-0.004717,-0.584966,0.013537,0.004759,-0.054191,0.001303
428,1.188889,0.025104,0.810602,-0.003199,-0.585050,0.011580,0.004559,-0.055698,0.000846
429,1.191667,0.025488,0.810535,-0.001857,-0.585133,0.009876,0.004386,-0.057049,0.000842
430,1.194444,,,,,,,,
431,1.197222,0.025835,0.810308,-0.000643,-0.585434,0.008353,0.004226,-0.058315,0.000566
432,1.200000,0.026063,0.810293,0.000300,-0.585445,0.007205,0.004100,-0.059296,0.000868
433,1.202778,0.025004,0.810543,-0.003223,-0.585136,0.011735,0.004556,-0.055774,0.001301
434,1.205556,0.025413,0.810308,-0.001798,-0.585450,0.009936,0.004377,-0.057253,0.000612
435,1.208333,0.024443,0.810528,-0.005098,-0.585167,0.014155,0.004803,-0.053934,0.001294
436,1.211111,0.024893,0.810300,-0.003459,-0.585476,0.012114,0.004593,-0.055640,0.000592
437,1.213889,,,,,,,,
438,1.216667,0.025306,0.810097,-0.002041,-0.585746,0.010317,0.004411,-0.057096,0.000604
439,1.219444,0.024323,0.810336,-0.005315,-0.585437,0.014531,0.004838,-0.053820,0.001293
440,1.222222,0.024781,0.810315,-0.003744,-0.585459,0.012523,0.004632,-0.055378,0.000827
441,1.225000,0.023849,0.810527,-0.006881,-0.585175,0.016546,0.005045,-0.052230,0.001331
442,1.227778,0.023098,0.810716,-0.009448,-0.584907,0.019819,0.005373,-0.049638,0.001310
443,1.230556,0.023741,0.810657,-0.007273,-0.584995,0.017027,0.005091,-0.051806,0.000817
444,1.233333,0.024291,0.810587,-0.005373,-0.585089,0.014603,0.004847,-0.053709,0.000835
445,1.236111,0.024795,0.810533,-0.003716,-0.585156,0.012459,0.004635,-0.055348,0.000836
446,1.238889,,,,,,,,
447,1.241667,,,,,,,,
448,1.244444,,,,,,,,
449,1.247222,,,,,,,,
450,1.250000,0.023436,0.810846,-0.008256,-0.584732,0.018293,0.005221,-0.050802,0.001282
451,1.252778,0.024012,0.810763,-0.006254,-0.584849,0.015748,0.004958,-0.052814,0.000827
452,1.255556,0.024570,0.810508,-0.004420,-0.585195,0.013396,0.004724,-0.054677,0.000585
453,1.258333,,,,,,,,
454,1.261111,0.023748,0.810700,-0.007287,-0.584934,0.017029,0.005092,-0.051776,0.001301
455,1.263889,0.023014,0.810835,-0.009855,-0.584740,0.020288,0.005426,-0.049176,0.001348
456,1.266667,0.023700,0.810565,-0.007519,-0.585121,0.017315,0.005127,-0.051558,0.000589
457,1.269444,0.024254,0.810504,-0.005564,-0.585204,0.014839,0.004875,-0.053523,0.000829
458,1.272222,0.023481,0.810665,-0.008304,-0.584980,0.018307,0.005231,-0.050737,0.001328
459,1.275000,0.024107,0.810599,-0.006235,-0.585072,0.015632,0.004961,-0.052786,0.000834
460,1.277778,0.024675,0.810360,-0.004356,-0.585396,0.013221,0.004723,-0.054693,0.000582
461,1.280556,0.025121,0.810317,-0.002818,-0.585446,0.011256,0.004525,-0.056230,0.000869
462,1.283333,,,,,,,,
463,1.286111,0.024175,0.810513,-0.006047,-0.585190,0.015385,0.004949,-0.052986,0.001296
464,1.288889,0.024719,0.810286,-0.004209,-0.585498,0.013038,0.004712,-0.054859,0.000578
465,1.291667,0.023857,0.810492,-0.007219,-0.585219,0.016856,0.005102,-0.051806,0.001312
466,1.294444,0.023169,0.810669,-0.009764,-0.584964,0.020031,0.005433,-0.049183,0.001304
467,1.297222,0.022508,0.810805,-0.012002,-0.584760,0.022898,0.005724,-0.046936,0.001311
468,1.300000,0.023261,0.810736,-0.009435,-0.584873,0.019610,0.005388,-0.049498,0.000827
469,1.302778,0.023910,0.810474,-0.007144,-0.585243,0.016724,0.005084,-0.051852,0.000587
470,1.305556,,,,,,,,
471,1.308333,0.024456,0.810420,-0.005256,-0.585315,0.014313,0.004830,-0.053738,0.000854
472,1.311111,0.024969,0.810374,-0.003555,-0.585370,0.012116,0.004611,-0.055417,0.000850
473,1.313889,0.025364,0.810338,-0.002110,-0.585410,0.010301,0.004421,-0.056884,0.000848
474,1.316667,0.024412,0.810552,-0.005325,-0.585134,0.014419,0.004836,-0.053656,0.001317
475,1.319444,0.024898,0.810497,-0.003618,-0.585202,0.012250,0.004619,-0.055374,0.000849
476,1.322222,,,,,,,,
477,1.325000,0.025309,0.810451,-0.002175,-0.585256,0.010416,0.004435,-0.056829,0.000849
478,1.327778,0.025698,0.810413,-0.000930,-0.585294,0.008792,0.004273,-0.058047,0.000857
479,1.330556,0.026016,0.810356,0.000133,-0.585360,0.007423,0.004136,-0.059107,0.000851
480,1.333333,0.026287,0.810320,0.001023,-0.585397,0.006275,0.004021,-0.059982,0.000838
481,1.336111,0.026504,0.810300,0.001809,-0.585413,0.005286,0.003920,-0.060778,0.000844
482,1.338889,0.026699,0.810270,0.002432,-0.585443,0.004472,0.003839,-0.061390,0.000843
483,1.341667,0.026880,0.810256,0.002988,-0.585452,0.003737,0.003770,-0.061931,0.000848
484,1.344444,0.025682,0.810488,-0.001117,-0.585190,0.008983,0.004310,-0.057807,0.001325
485,1.347222,0.025967,0.810443,-0.000128,-0.585241,0.007720,0.004178,-0.058803,0.000853
486,1.350000,0.026244,0.810403,0.000749,-0.585284,0.006572,0.004062,-0.059662,0.000836
487,1.352778,0.025174,0.810617,-0.003009,-0.585028,0.011333,0.004552,-0.055865,0.001312
488,1.355556,0.024263,0.810779,-0.006127,-0.584818,0.015317,0.004955,-0.052733,0.001302
489,1.358333,0.024750,0.810701,-0.004421,-0.584920,0.013146,0.004737,-0.054456,0.000874
490,1.361111,0.025135,0.810630,-0.002952,-0.585012,0.011326,0.004544,-0.055974,0.000848
491,1.363889,,,,,,,,
492,1.366667,0.025503,0.810571,-0.001702,-0.585083,0.009726,0.004385,-0.057225,0.000871
493,1.369444,0.025815,0.810501,-0.000626,-0.585168,0.008355,0.004241,-0.058305,0.000857
494,1.372222,0.026073,0.810458,0.000286,-0.585216,0.007200,0.004121,-0.059226,0.000866
495,1.375000,0.026312,0.810423,0.001077,-0.585253,0.006179,0.004016,-0.060012,0.000845
496,1.377778,0.026487,0.810381,0.001808,-0.585301,0.005292,0.003925,-0.060784,0.000849
497,1.380556,0.026655,0.810167,0.002481,-0.585587,0.004485,0.003838,-0.061532,0.000586
498,1.383333,,,,,,,,
499,1.386111,,,,,,,,
500,1.388889,0.024535,0.810626,-0.004933,-0.585029,0.013891,0.004802,-0.054035,0.001310
501,1.391667,0.024980,0.810561,-0.003448,-0.585111,0.011979,0.004607,-0.055509,0.000832
502,1.394444,0.025361,0.810502,-0.002155,-0.585183,0.010321,0.004437,-0.056799,0.000841
503,1.397222,0.025662,0.810454,-0.001031,-0.585239,0.008918,0.004289,-0.057950,0.000844
504,1.400000,,,,,,,,
505,1.402778,,,,,,,,
506,1.405556,0.023771,0.810820,-0.007534,-0.584764,0.017208,0.005130,-0.051408,0.001293
507,1.408333,0.022966,0.810950,-0.010267,-0.584575,0.020709,0.005491,-0.048666,0.001317
508,1.411111,0.023634,0.810666,-0.007958,-0.584978,0.017781,0.005189,-0.051035,0.000578
509,1.413889,0.024200,0.810614,-0.006025,-0.585049,0.015308,0.004938,-0.052967,0.000860
510,1.416667,0.024677,0.810553,-0.004353,-0.585129,0.013186,0.004722,-0.054653,0.000847
511,1.419444,0.025095,0.810508,-0.002945,-0.585182,0.011379,0.004533,-0.056054,0.000849
512,1.422222,0.025455,0.810458,-0.001677,-0.585242,0.009768,0.004368,-0.057330,0.000841
513,1.425000,,,,,,,,
514,1.427778,,,,,,,,
515,1.430556,0.026061,0.810379,0.000325,-0.585327,0.007181,0.004107,-0.059308,0.000831
516,1.433333,0.026332,0.810341,0.001143,-0.585365,0.006094,0.004006,-0.060098,0.000848
517,1.436111,0.026502,0.810321,0.001839,-0.585383,0.005243,0.003916,-0.060827,0.000867
518,1.438889,0.026717,0.810298,0.002428,-0.585404,0.004437,0.003842,-0.061376,0.000835
519,1.441667,0.026883,0.810278,0.002934,-0.585422,0.003768,0.003778,-0.061868,0.000846
520,1.444444,,,,,,,,
521,1.447222,0.027005,0.810259,0.003349,-0.585440,0.003232,0.003723,-0.062282,0.000835
522,1.450000,0.027107,0.810240,0.003714,-0.585459,0.002772,0.003677,-0.062651,0.000819
523,1.452778,0.025923,0.810501,-0.000380,-0.585163,0.007984,0.004206,-0.058527,0.001319
524,1.455556,0.024877,0.810694,-0.003944,-0.584928,0.012543,0.004669,-0.054952,0.001336
525,1.458333,0.023950,0.810853,-0.007076,-0.584717,0.016560,0.005078,-0.051821,0.001332
526,1.461111,0.024468,0.810762,-0.005316,-0.584840,0.014305,0.004849,-0.053580,0.000874
527,1.463889,0.024895,0.810687,-0.003796,-0.584938,0.012382,0.004649,-0.055121,0.000840
528,1.466667,0.023982,0.810857,-0.006951,-0.584711,0.016399,0.005063,-0.051942,0.001330
529,1.469444,0.024496,0.810776,-0.005220,-0.584821,0.014178,0.004836,-0.053670,0.000846
530,1.472222,,,,,,,,
531,1.475000,0.023673,0.810902,-0.008132,-0.584646,0.017865,0.005216,-0.050729,0.001292
532,1.477778,0.024253,0.810803,-0.006188,-0.584784,0.015365,0.004966,-0.052664,0.000853
533,1.480556,0.023409,0.810934,-0.009061,-0.584599,0.019041,0.005344,-0.049784,0.001331
534,1.483333,0.022706,0.811031,-0.011514,-0.584450,0.022163,0.005671,-0.047311,0.001342
535,1.486111,0.023394,0.810920,-0.009115,-0.584619,0.019115,0.005355,-0.049728,0.000840
536,1.488889,0.024002,0.810817,-0.007035,-0.584765,0.016458,0.005080,-0.051813,0.000833
537,1.491667,,,,,,,,
538,1.494444,,,,,,,,
539,1.497222,0.024997,0.810648,-0.003624,-0.584989,0.012104,0.004634,-0.055237,0.000844
540,1.500000,0.025392,0.810584,-0.002270,-0.585068,0.010374,0.004450,-0.056591,0.000819
541,1.502778,0.025706,0.810510,-0.001089,-0.585159,0.008906,0.004295,-0.057807,0.000872
542,1.505556,0.026027,0.810454,-0.000047,-0.585224,0.007552,0.004162,-0.058839,0.000849
543,1.508333,0.026271,0.810404,0.000819,-0.585282,0.006453,0.004046,-0.059718,0.000859
544,1.511111,0.025240,0.810612,-0.002786,-0.585032,0.011028,0.004511,-0.056078,0.001365
545,1.513889,0.025543,0.810538,-0.001549,-0.585127,0.009520,0.004350,-0.057375,0.000838
546,1.516667,0.025851,0.810474,-0.000463,-0.585204,0.008144,0.004210,-0.058476,0.000850
547,1.519444,,,,,,,,
548,1.522222,0.026110,0.810425,0.000443,-0.585261,0.006997,0.004090,-0.059386,0.000831
549,1.525000,0.026318,0.810387,0.001220,-0.585302,0.006029,0.003985,-0.060183,0.000855
550,1.527778,0.026501,0.810359,0.001905,-0.585331,0.005175,0.003895,-0.060889,0.000857
551,1.530556,0.026680,0.810326,0.002472,-0.585366,0.004431,0.003821,-0.061447,0.000863
552,1.533333,0.025544,0.810525,-0.001395,-0.585145,0.009380,0.004322,-0.057578,0.001311
553,1.536111,0.025860,0.810287,-0.000289,-0.585462,0.007991,0.004184,-0.058741,0.000587
554,1.538889,,,,,,,,
555,1.541667,0.026083,0.810274,0.000558,-0.585471,0.006940,0.004071,-0.059609,0.000862
